8.295686230203129341e+00 2.838604478113949767e+02 -6.034360237761259071e+01
-3.056250574709017798e+01 1.057539506427437601e+02 -2.658824520669019194e+02
1.612570220090662758e+02 -2.243945939682450330e+02 3.320929612189920732e+01
4.718340803126474015e+01 -2.582088439502252299e+02 6.335488361912197064e+01
-2.718335127302574961e+02 -8.464241374962280418e+01 7.128685114302604120e+01
2.051423066939461251e+02 -1.728812975407324188e+02 -7.546866519170390575e+01
-1.228084102916213567e+02 -2.082426970917706512e+02 1.064205427062922951e+02
1.869796527774984440e+02 1.991042939206319033e+02 -1.583334574193327171e+01
-1.819329011051355849e+02 1.134458603889972181e+02 -1.516263847175069657e+02
-1.811143686461529398e+02 1.499746151454891674e+02 1.365184296342763162e+02
9.086263226959671613e+01 1.399319642933500916e+02 -2.112592167992748386e+02
-1.983947152020504916e+02 7.212439029046426242e+01 1.744017676216305404e+02
4.614300288729882737e+01 -2.321561419258982184e+01 -2.698391763547123219e+02
4.923323106833524143e+00 2.635977971304216538e+01 2.786744591530209050e+02
-4.790382777442389539e+01 2.450914203663516560e+02 6.052293145000975017e+01
-1.132518486083707927e+02 2.073168401598697415e+02 1.423215051721053044e+02
1.944331137316534353e+02 1.925551072375299952e+02 -3.683411638390249010e+01
1.786945087729803845e+02 1.841175190050225865e+02 3.562449743328647855e+01
-8.228844976583454240e+01 1.731976781803379595e+02 1.885433284012904949e+02
-1.273239568269700186e+02 -4.597943631231667894e+01 -2.112501831407718953e+02
6.373523409581354571e+01 -8.493679310283266659e+01 -2.580576229675129412e+02
8.297008425090356809e+01 2.430121756980071268e+02 8.185821923670562228e+01
1.831212648055355885e+02 7.739334472103534779e+01 -1.788906893887812259e+02
-6.891420970544878344e+01 -1.400362795052677711e+01 2.747768686544052343e+02
3.753512088983876538e+01 1.582988424975685007e+02 -2.194782806831545940e+02
-7.845868903629788349e+01 -1.026734246773244905e+02 2.544114251727194187e+02
-1.293553826119865278e+02 2.939229026217958229e-01 2.434038480401846130e+02
-2.366725411076642445e+02 4.896082449182245000e+01 -1.358316086568026151e+02
