1.190481687563852091e+02 2.383731175536717899e+02 1.285680417920454204e+02
-1.572777796510219162e+02 1.348303093277453684e+02 2.154577161085515513e+02
1.524260221191310620e+02 -2.455778492991968847e+02 5.532911444050267136e+01
1.299870924985970362e+02 1.964344764629638007e+02 1.456201712820013086e+02
-4.344398163850113548e+01 2.404946836658612028e+02 -1.725717728222984420e+02
-1.356499526165021337e+02 -2.042426787678377877e+02 -1.711531251439104722e+02
1.850495169396607196e+02 8.404622085848072288e+01 -2.166922143956211357e+02
-2.472798233158382075e+01 2.855500467364391284e+02 1.148714739402355578e+00
2.448565667723814840e+02 -1.656196085955002388e+02 -2.969644274206793355e+01
2.776224345160563303e+02 -1.070782167721521034e+02 -1.067065097238116955e+01
3.166491194335834436e+01 -1.678786554446548394e+02 -2.444024922607839869e+02
7.800159641667572430e+01 -9.121121478150553230e+01 2.746218203525708645e+02
6.315718885929248927e+01 2.857955640263173946e-01 2.927043755277292121e+02
1.722232701769873415e+02 2.117802278081321106e+02 9.329038587496964396e+01
-2.704329941062630951e+02 -4.071234913386211929e+01 8.005949677049618174e+01
3.499129083389758677e+01 2.630650304075123245e+02 -1.205709293234950081e+02
2.260940469403064412e+02 7.423687416607810974e+01 1.492820000156787046e+02
-4.625841439383987819e+01 2.932956254873982971e+02 5.034934412358913036e+00
-2.638143339865570738e+02 1.328220635747434244e+02 -5.795902706006256233e-01
-1.827586300677684505e+02 1.922260675634177858e+02 -1.185248497478974485e+02
-1.675400496888354382e+02 -2.163411609042376540e+02 9.278364775859350289e+01
-4.859188523784896852e+00 1.101337378892340269e+02 2.672190978324265984e+02
3.875615491684472147e+01 -2.744862191575879251e+02 1.107695019953222015e+02
1.811401710992075209e+02 -2.954261312090433833e+01 -2.234737861907001957e+02
-1.590819089094360095e+02 1.727669009402261224e+02 -1.596083966774720011e+02
-1.122660163419575099e+02 1.355783563889061725e+02 2.362750101300379129e+02
2.314853172737212219e+02 -1.722909026632234770e+02 -6.971539922088376784e+01
1.034731781496367091e+02 1.951057465259737569e+02 -1.963656300876679381e+02
-2.849687370789777106e+02 5.306670570397061937e+01 3.558826881008230458e+01
-1.511043304441287773e+02 -1.454961137690171995e+02 2.128704906493816509e+02
-9.180410158428571776e+01 -2.812926278966660902e+02 3.558927978191849917e+00
2.308066017717439991e+02 -5.266241740113014203e+01 -1.775819223698889573e+02
3.593008450630507866e+01 -2.667395333491090241e+02 5.877611334056828696e+01
-7.157126849468644991e+01 2.744343946952794795e+02 -9.263713399559418349e+01
-1.102264233260815018e+02 -2.683466621884650749e+02 2.078287507570660164e+00
-1.368643484567510882e+02 1.905023626717945433e+02 -1.868411575595099521e+02
1.272721938394449950e+02 -1.300111480880527779e+02 2.344295987755133979e+02
2.148305460548067174e+02 1.762987104918226748e+02 6.977342114983460419e+01
-2.700072290641072073e+02 6.035939897994989423e+01 -8.346879241930940552e+00
-3.030314980415817061e+01 -1.497807281557504382e+02 -2.558530673115093066e+02
2.691881495080855302e+02 8.836123908515170911e+01 6.042422573822774012e+01
-2.163524235626797321e+01 -1.680070513213816810e+02 2.437878147243758349e+02
-1.617903311802418784e+02 1.246780200914232211e+02 2.055892049503133876e+02
-9.292146389733775891e+01 2.117870980273451664e+02 1.840716454653026517e+02
-2.993506775701119338e+00 -1.171369575400608909e+02 -2.649651699561264877e+02
-2.404696173831926842e+02 1.185925881812303260e+02 1.213963902624661557e+02
-1.550149688843041531e+02 -2.524210128119965475e+02 3.927765712300837464e+01
-6.128829967258931077e+01 2.839291220919081411e+02 6.491554561044505078e+01
2.895491421692955569e+01 4.774804946615698498e+01 2.895437172841635061e+02
-2.073276518699763216e+01 -8.163452366378979264e+01 2.785396705662701038e+02
1.659439998581421776e+02 -1.636197451658080411e+02 1.776003780727950243e+02
1.483994707623946567e+02 8.353173278066975627e+01 -2.413692690989105074e+02
5.833711512455429471e+01 1.859529087721327585e+02 2.220268403202291552e+02
-1.593710829686802981e+02 1.392558108328743742e+02 2.031150669238610362e+02
1.951492711784492826e+02 -5.733493517668352268e+01 -2.152901042143755888e+02
-3.583447043572791557e+01 1.802708057963940576e+02 2.054120646452903429e+02
8.362267397209689079e+01 2.578169727337388508e+02 1.038471753155219943e+02
-2.886408033018753372e+02 -2.037179198818500225e+01 1.592437580290750354e+01
8.050224183235775399e+01 -2.446023472487873960e+02 1.463706893136478016e+02
-1.265029230446111939e+02 -2.183868325874587129e+02 1.380061159024537289e+02
2.880427960087163228e+02 1.479633517596933423e+01 2.820020742255342938e+01
-7.780536100601131011e+01 2.238642587979185237e+02 -1.825439788781439461e+02
-4.424764722468817979e+01 -9.871065284441630183e+01 -2.578779153877977137e+02
-1.484874653071462660e+02 -2.522727154103456257e+02 -5.650184905477670583e+01
-1.930371195927135659e+02 -1.261231558059212858e+02 1.678061286753610091e+02
-1.644387725875386081e+02 2.459309837366021867e+01 -2.334910392584525027e+02
-1.062014801798960377e+02 1.185441661848145571e+02 2.522524726237428752e+02
-2.344243360888438303e+02 1.134261261298896528e+02 -1.259541412257210311e+02
9.028971803474601643e+01 2.085965775166556568e+02 -1.551586829840806274e+02
1.130999433741306603e+02 -2.685844772288761533e+02 -6.373649105282276395e+01
-1.127652442962853598e+02 2.162831726215108006e+02 -1.637851280926488187e+02
-1.755448546263999958e+02 7.360462442004660488e+01 2.167322338388613900e+02
2.364968859234207912e+02 1.234602072172602334e+02 -6.343715835765438982e+01
2.144414879913681204e+02 1.819300139206928861e+02 9.693418225447399550e+01
-2.077681984844010969e+02 1.959031667153884371e+02 -5.861199812542595566e+01
-8.851322017753011551e+01 -3.341742910911409581e+01 2.606835485466555724e+02
-6.160215122506485841e+01 2.455192499721218837e+02 -1.140161569474122558e+02
3.128047408594430934e+01 -1.013159966806481549e+01 2.910797306308957104e+02
-1.370204886015146144e+02 -1.564661079706285420e+02 -1.983371780841619909e+02
1.864375034732809411e+02 9.565730526799698907e+01 2.037712326664769478e+02
2.186930570735902393e+02 1.708398920211851930e+02 8.228205246430015052e+01
1.077951321048264788e+01 3.790834231394321563e+01 2.806830217900569551e+02
-2.557088423219918809e+02 -4.548046589159777398e+01 -1.490277396317929117e+02
1.473306112692005172e+02 -1.934445073996426174e+02 1.448648334208625954e+02
9.130716348006352234e+01 -2.733486349283431878e+02 4.288274514331800447e+01
-1.179004257206455719e+02 7.673226570025113880e+00 2.678700317223469938e+02
-4.787381827951195845e+01 -2.706156953026769543e+02 1.106601107612816577e+02
-1.028927941397056571e+02 -1.684151880209792012e+02 -1.967902067071606780e+02
2.629135696938280944e+02 1.165026742613973028e+02 4.391679407789932554e+01
7.859153166996945572e+01 -5.689173976007347733e+01 -2.670614413331086325e+02
-2.805406759476252319e+02 -9.298076863876647735e+01 -4.167793380901464673e+01
-2.659199269364353881e+02 -1.193141945987741792e+02 -3.803985521920110102e+01
-6.124828045504244756e+01 -2.505506222465768928e+02 -1.490991995142308042e+02
8.758887793423802748e+01 -2.344005948737745086e+02 1.604152580145780576e+02
1.361834107589234293e+02 2.032577951257916595e+02 1.535510843587247791e+02
-2.353868858907651997e+02 -5.306562082697895022e+01 -1.617607186518821720e+02
-1.276015767139166002e+02 2.587831100796662440e+02 1.970337473502155934e+00
1.889195258948211915e+02 2.197634163257905584e+02 5.235698959290746046e+01
-4.426344651744223313e+01 -1.132000615049490335e+02 2.729635710507490671e+02
-8.783223185445384829e+00 -2.582144483574439846e+02 1.188331622163446468e+02
-2.529337269889438744e+02 6.748375031668116719e+01 -1.368386894756291383e+02
-6.271553956746905101e+01 2.218318341800233995e+01 2.906785708134075321e+02
-2.549636231740069263e+02 8.409265394433410279e+01 -1.133805306202351346e+02
7.580349718345706833e+01 -2.779606507099382497e+02 -2.815331855039199382e+01
1.692719221625813759e+02 2.471666168534358121e+02 6.005165601097274264e-01
4.939689533196319360e+01 -1.108194352181115079e+02 2.592961447987924544e+02
-2.152957063495924785e+02 1.154517934552190042e+02 1.738100078509814352e+02
1.315562406545704377e+01 -2.903435777205135082e+02 -7.373294602183239022e+01
-6.718720758175055607e+01 2.722316645011177343e+02 6.738374395414794549e+01
-2.821436842172545880e+02 7.669838028502582006e+01 -7.730389160573263752e+00
8.564873108630459342e+01 2.737586340462727890e+02 2.121782716852242245e+01
1.750487831077870737e+02 -1.519655817539367320e+02 -1.556761228865989040e+02
1.421164288875876025e+02 -2.605925638419345205e+02 -2.120070914262657169e+01
-1.389505333275115220e+02 -1.258275902699087538e+02 2.342157780702626440e+02
4.139361224686849994e+01 2.739185059954382950e+02 -4.840475117060420018e+01
6.037477598551548397e+01 1.504654376155966702e+02 2.456146519734082005e+02
1.583295228678404101e+02 2.452098533779678178e+02 6.271931907668236761e+01
-2.552556076046539033e+02 -9.596896173617204795e+01 -1.088784409256648757e+02
1.805918491176441592e+02 -1.393139773069261764e+02 1.526924802345397723e+02
-1.267298504822797582e+02 2.434049852887712859e+02 8.343082334377184850e+01
-5.554973036358142480e+01 -1.614790562570282475e+02 -2.315105706900430675e+02
-6.101406071651889818e+01 2.714199147433433268e+02 -1.003653733356464670e+02
2.606740236687608672e+02 1.263341513284927373e+02 4.639601567167908769e+01
-2.137296555981978372e+02 -1.775903557668033841e+02 -2.440095189255285391e+01
1.378462909489016965e+02 8.505174168625527997e+00 2.651133816577962534e+02
-2.580867614625607764e+00 1.547180767763215101e+02 2.418827040124077996e+02
-2.870575971964075848e+02 -4.548981246904615716e+01 -7.178098796350809607e+01
1.196217088110070961e+02 2.608029407108401188e+02 -1.799212357780103844e+01
2.017612952100582788e+02 -1.304641836750700463e+02 1.794383146858233715e+02
6.885292573372531422e+01 -9.070889112516286445e+01 -2.736634992501597594e+02
-2.625786142800142215e+02 -1.385037637892190503e+02 1.733916175343357935e+01
-1.955468022199657208e+00 2.802464268869403554e+02 7.005558119610641654e+01
4.850200457612999827e+01 -9.108813736518408177e+01 2.747470705342648785e+02
-1.029606510769839112e+01 -6.005081989529336539e+01 2.713317890089194862e+02
2.482304365236614956e+02 -2.933351979557756906e+01 1.387592608789976225e+02
2.304771926382433378e+02 -1.790676719658810896e+02 2.304467322974618426e+01
1.914425548760660263e+02 1.011459726776773209e+02 -2.050971777878680484e+02
8.257127944942008924e+01 1.767672648917766196e+02 2.162558897794940265e+02
-2.525786106733367831e+02 4.738185909012869246e+01 1.201356812654202315e+02
-6.944388006032193061e+01 1.249222933390636001e+02 2.541722150913340386e+02
6.090227159191395678e+00 -2.814811669678898625e+02 7.980112957920813699e+01
2.644919375697926398e+02 -9.846600196411390016e+01 4.125604796493311710e+01
-1.328283356751606163e+02 2.509918811504933842e+02 5.530784731061117299e+01
2.045312834774614714e+02 7.494149695688592772e+01 -1.861179305014317720e+02
-3.998844056202963770e+01 -1.718447509715277590e+02 2.401832551703847400e+02
-1.787587731830841165e+02 1.645374917917611413e+02 -1.431190964526477956e+02
-4.714377895864704904e+00 -2.703716677023738839e+02 -6.896435711598631713e+01
-3.751823425300599979e+01 -2.628365064969539731e+02 -9.765396154636540871e+01
-1.799619476755387382e+02 1.808471140618644597e+02 9.994327445624071515e+01
-7.053794733739501055e+01 2.484557183657378232e+02 -4.338431256417496940e+01
2.723039233745292265e+01 2.469939612643277940e+02 -1.222931276888724312e+02
-2.856993543204999852e+01 -2.079361515877457691e+02 -2.113595224496920935e+02
1.326000690461406748e+02 2.012063437373336683e+02 -1.049067645040944683e+02
-3.792287019620094668e+01 1.700988104885550740e+02 -2.171086963362716062e+02
-1.069137254098323666e+02 -2.376575582635987303e+02 1.266993556013637630e+02
2.294063822998394357e+02 -1.144387086638367492e+02 6.382294649632537187e+01
-6.083118258015619517e+01 -2.410818309398870838e+02 1.265689975045463598e+02
-2.620350462907431393e+02 -4.086211182253433805e+01 2.050375742504490262e+01
8.366635685306755477e+01 -1.921718454156817018e+02 -1.773751417736838505e+02
8.528173273794972431e+01 5.961848435452657924e+01 -2.343462909861071353e+02
-3.333163014852689088e+01 -2.612398502153321260e+02 -9.416595451368141312e+01
1.614606397091342274e+02 -1.943257306329792868e+02 -3.296861518752341880e+01
1.817869567295821014e+02 1.176575360993333419e+02 2.048495365527546426e+02
1.445856413020665343e+02 1.302025781390993053e+01 -2.169438070048952625e+02
4.055413744974612200e+01 -2.751126966049178009e+02 -1.345219773281544562e+01
-1.846813256036627422e+02 5.123825104209718972e+01 2.203044802044421147e+02
1.257247182890876900e+02 -9.612979675286258896e+01 2.102056136033178575e+02
